CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Year,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,CRN_Attributes
17865,JOUR,3123,1,Fall,2021,ELECTRONIC MEDIA APPLICATIONS,"Brooks, Tony G",MW,1530,1730,,,,CAJO
17855,JOUR,3300,3,Fall,2021,ADVANCED REPORTING,"Stephens, Donna L",MWF,900,950,,,,CAJO
17867,JOUR,3305,3,Fall,2021,PUBLICATION DESIGN & MAKEUP,"Walter, Paulette H",MWF,1000,1050,,,,CAJO
17868,JOUR,3305,3,Fall,2021,PUBLICATION DESIGN & MAKEUP,"Walter, Paulette H",MWF,1100,1150,,,,CAJO
17857,JOUR,3308,3,Fall,2021,NEWS EDITING,"Keith, David M",MWF,1200,1250,,,,"2C01,2I01,CAJO"
18901,JOUR,3321,3,Fall,2021,INTERNSHIP,"Walter, Paulette H",,,,,,,"2Z01,CAJO"
23425,JOUR,3321,3,Fall,2021,INTERNSHIP,,,,,,,,"2Z01,CAJO"
24344,JOUR,3321,3,Fall,2021,INTERNSHIP,,,,,,,,"2Z01,CAJO"
17878,JOUR,3345,3,Fall,2021,ONLINE PUBLISHING I,"Wiser, Angela D",TR,1440,1555,,,,CAJO
25473,JOUR,3363,3,Fall,2021,AUDIO JOURNALISM,"Wiser, Angela D",TR,1050,1205,,,,CAJO
17861,JOUR,3374,3,Fall,2021,BROADCAST JOURNALISM PROD II,"Wiser, Angela D",MW,1100,1215,,,,CAJO
17872,JOUR,4121,1,Fall,2021,PRINT MEDIA APPLICATIONS,"Oldham, William J",MWF,1500,1550,,,,CAJO
17866,JOUR,4123,1,Fall,2021,ELECTRONIC MEDIA APPLICATIONS,"Brooks, Tony G",MW,1530,1730,,,,CAJO
25228,JOUR,4123,1,Fall,2021,ELECTRONIC MEDIA APPLICATIONS,,,,,,,,CAJO
22580,JOUR,4313,3,Fall,2021,WRITING FOR ELECTRONIC MEDIA,,,,,,,,CAJO
17876,JOUR,4315,3,Fall,2021,BROADCAST JOURNALISM PROD III,"Brooks, Tony G",R,1440,1655,,,,CAJO
25479,JOUR,4333,3,Fall,2021,WRITING EDITORIALS AND REVIEWS,"Keith, David M",MF,930,1045,,,,CAJO
24582,LALS,2300,3,Fall,2021,LATIN AMERICAN CULTURES,"Gonzalez, Alejandro",TR,1050,1205,,,,"1D02,1H01"
22336,LEAD,6320,3,Fall,2021,COUNSELING THEORY IN ED,"Barclay, Susan R",T,925,1205,,,,
22544,LEAD,6320,3,Fall,2021,COUNSELING THEORY IN ED,"Couture, Valerie G",,,,,,,
18323,LEAD,6321,3,Fall,2021,RESEARCH METHODS,"Nadelson, Louis S",T,1700,2000,,,,
19897,LEAD,6321,3,Fall,2021,RESEARCH METHODS,"McClellan, Rhonda L",M,1700,2000,,,,
19975,LEAD,6330,3,Fall,2021,INDIVIDUAL/GROUP COUNS IN ED,,,,,,,,
23937,LEAD,6330,3,Fall,2021,INDIVIDUAL/GROUP COUNS IN ED,,,,,,,,
25179,LEAD,6V90,3,Fall,2021,Special Topics,"Albritton, Shelly L",,,,,,,
25766,LEAD,6V90,3,Fall,2021,SpTopic: Development Guidance,"Couture, Valerie G",,,,,,,
25157,LEAD,7303,3,Fall,2021,Leadership and Complex Orgs.,,,,,,,,
23246,LEAD,7V00,3,Fall,2021,Research: Integrating Theory,,,,,,,,
24303,LEAD,7V00,1,Fall,2021,RSCH ENDVR: RESEARCH DESIGN,,,,,,,,
25767,LEAD,7V00,1,Fall,2021,Leader Identity Development,"Duncan, Taine M",,,,,,,
24210,LEAD,8334,3,Fall,2021,Leadership and Change,,,,,,,,
25187,LEAD,8352,3,Fall,2021,ADV STUDY OF SCHOOL LAW,"Reinhart, Cheryl L",T,1800,2100,,,,
25687,LEAD,8361,3,Fall,2021,CHANGE INQUIRY,"McClellan, Rhonda L",T,1700,2000,,,,
21486,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,,,,,,,,
21508,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,,,,,,,,
23392,LEAD,8V08,1,Fall,2021,Research: Major Area Research,,,,,,,,
24190,LEAD,8V08,3,Fall,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
25065,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
25077,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
25140,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
25141,LEAD,8V08,3,Fall,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
25147,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,,,,,,,,
25148,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,,,,,,,,
25149,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
25150,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"North, Malcolm A",R,1200,1300,,,,
25172,LEAD,8V08,3,Fall,2021,MAJOR AREA RESEARCH,"Nadelson, Louis S",,,,,,,
25201,LEAD,8V08,3,Fall,2021,MAJOR AREA RESEARCH,"Duncan, Taine M",,,,,,,
25210,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"Nadelson, Louis S",,,,,,,
25213,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"Nadelson, Louis S",,,,,,,
25880,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
25899,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
25903,LEAD,8V08,1,Fall,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
24289,LEAD,8V11,3,Fall,2021,LEADERSHIP INTERNSHIP,,,,,,,,
25925,LEAD,8V11,2,Fall,2021,LEADERSHIP INTERNSHIP,"Nadelson, Louis S",,,,,,,
23006,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Scoles, Michael",,,,,,,
25083,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25098,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25099,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25111,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25123,LEAD,9V10,5,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25132,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25136,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25137,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25153,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25160,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25163,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Parham, Charlotte R",,,,,,,
25164,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25165,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25166,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25169,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25171,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25186,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Duncan, Taine M",,,,,,,
25195,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25216,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25217,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Hawkins, Amy L",,,,,,,
25219,LEAD,9V10,5,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25622,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25768,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25798,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25823,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25846,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25851,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25852,LEAD,9V10,5,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25854,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25855,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25856,LEAD,9V10,7,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25857,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25858,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25859,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25871,LEAD,9V10,5,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25875,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25890,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25894,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25895,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25896,LEAD,9V10,6,Fall,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
25910,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25911,LEAD,9V10,3,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25924,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Duncan, Taine M",,,,,,,
25926,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Parham, Charlotte R",,,,,,,
25927,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
25928,LEAD,9V10,2,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25935,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
25939,LEAD,9V10,1,Fall,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
24162,LIBM,6325,3,Fall,2021,COPYRIGHT & INTELLECTUAL PROP,"Powell, Kevin J",,,,,,,
17928,LIBM,6332,3,Fall,2021,CAT & CLASS I,"Copeland, Judd H",R,1700,2000,,,,
19293,LIBM,6353,3,Fall,2021,TEACHING & LEARNING IN SLMC,"Powell, Kevin J",M,1700,2000,,,,
17169,LIBM,6360,3,Fall,2021,COLLECTION DEVELOPMENT,"Powell, Kevin J",W,1700,2000,,,,
17171,LIBM,6371,3,Fall,2021,Intro. to Lib. Science & Infor,"Whittingham, Rachel A",R,1700,2000,,,,
17172,LIBM,6380,3,Fall,2021,LIBRARY MANAGEMENT,"Copeland, Judd H",T,1700,2000,,,,
12401,LIBM,6390,3,Fall,2021,PRACTICUM LIBRARY MEDIA & IT,"Shaw, Erin O",,,,,,,CELT
17929,LIBM,6390,3,Fall,2021,PRACTICUM LIBRARY MEDIA & IT,"Shaw, Erin O",,,,,,,CELT
23975,LIBM,6390,3,Fall,2021,PRACTICUM LIBRARY MEDIA & IT,,,,,,,,CELT
24620,LING,1310,3,Fall,2021,"LANGUAGE, CULTURE, & SOCIETY","Thomas, Patrick N",MWF,1200,1250,,,,"1D02,1S01"
24621,LING,1310,3,Fall,2021,"LANGUAGE, CULTURE, & SOCIETY","Escamilla, Ramon M",MWF,1400,1450,,,,"1D02,1S01"
24610,LING,2320,3,Fall,2021,INTRO LANGUAGE & LINGUISTICS,"Burley, Lynn A",MWF,1000,1050,,,,WRTG
24611,LING,2320,3,Fall,2021,INTRO LANGUAGE & LINGUISTICS,"Burley, Lynn A",MWF,1200,1250,,,,WRTG
24612,LING,2350,3,Fall,2021,WORLD LANGUAGES,"Thomas, Patrick N",TR,1215,1330,,,,"1H01,1I06,ATMN"
25397,LING,2350,3,Fall,2021,WORLD LANGUAGES,"Thomas, Patrick N",TR,1440,1555,,,,"1H01,1I06,ATMN"
24618,LING,3325,3,Fall,2021,SOCIOLINGUISTICS,"Burley, Lynn A",TR,1050,1205,,,,"2D01,AAMM,AFAM,ATMN,WRTG"
24604,LING,4110,1,Fall,2021,CAPSTONE IN LINGUISTICS,"Escamilla, Ramon M",W,900,950,,,,2Z01
24609,LING,4305,3,Fall,2021,COGNITIVE LINGUISTICS,"Escamilla, Ramon M",MWF,1000,1050,,,,2I01
24605,LING,4320,3,Fall,2021,GRAMMATICAL STRUCTURES,"Burley, Lynn A",TR,1440,1555,,,,WRTG
24614,LING,4350,3,Fall,2021,PHONOLOGY,"Thomas, Patrick N",MW,1430,1545,,,,
24972,LING,4355,3,Fall,2021,SPECIAL TOPICS IN LINGUISTICS,,,,,,,,
25399,LING,4370,3,Fall,2021,FIELD METHODS IN LINGUISTICS,"Escamilla, Ramon M",MWF,1100,1150,,,,"2I01,2R01"
16907,MAT,5303,3,Fall,2021,MIDDLE SCHOOL PSYCH PHIL & ORG,"Jackson, Nykela",,,,,,,
12494,MAT,5310,3,Fall,2021,ANALYSIS/PRACTICE OF TEACHING,"Price, Vincent R",,,,,,,
18421,MAT,5310,3,Fall,2021,ANALYSIS/PRACTICE OF TEACHING,,,,,,,,
22925,MAT,5310,3,Fall,2021,ANALYSIS/PRACTICE OF TEACHING,"Price, Vincent R",,,,,,,
16724,MAT,5320,3,Fall,2021,THEORY/PRACTICE CLASSROOM MGMT,"Ward, Steven",,,,,,,
23336,MAT,5320,3,Fall,2021,THEORY/PRACTICE CLASSROOM MGMT,"Ward, Steven",,,,,,,
16175,MAT,6302,3,Fall,2021,MODELS OF TEACHING,"Johnson, Terry L",,,,,,,
13473,MAT,6310,3,Fall,2021,PEDAGOGY DIVERSE STUDENT POP,"Wake, Donna G",,,,,,,
14683,MAT,6310,3,Fall,2021,PEDAGOGY DIVERSE STUDENT POP,"Jackson, Nykela",,,,,,,
18555,MAT,6311,3,Fall,2021,CLASSROOM ASSESSMENT,"Miller, Rachelle G",,,,,,,
19863,MAT,6311,3,Fall,2021,CLASSROOM ASSESSMENT,"Miller, Rachelle G",,,,,,,
17310,MAT,6312,3,Fall,2021,PRIN CHILD & ADOLESCENT DEV,"Miller, Rachelle G",,,,,,,
21529,MAT,6312,3,Fall,2021,PRIN CHILD & ADOLESCENT DEV,"Miller, Rachelle G",,,,,,,
19993,MAT,6314,3,Fall,2021,READING DIFFICULTIES,"Voegele, Crystal M",,,,,,,
24293,MAT,6314,3,Fall,2021,READING DIFFICULTIES,"Voegele, Crystal M",,,,,,,
19228,MAT,6320,3,Fall,2021,LITERACY SEMINAR FOR TEACHERS,"Whittingham, Jeffery L",,,,,,,
25803,MAT,6320,3,Fall,2021,LITERACY SEMINAR FOR TEACHERS,"Whittingham, Jeffery L",,,,,,,
22578,MAT,6338,3,Fall,2021,ADVANCED STRATEGIES ELEM ED,"Benson, Tammy R",,,,,,,
25245,MAT,6342,3,Fall,2021,ADVANCED SECONDARY STRATEGIES,"Price, Vincent R",,,,,,,
22577,MAT,6374,3,Fall,2021,INTEGRATED CURRICULUM ELEM,"Benson, Tammy R",,,,,,,
13475,MAT,6699,6,Fall,2021,INTERNSHIP,"Dailey, Deborah D",,,,,,,
19261,MAT,6699,6,Fall,2021,INTERNSHIP,"Rickman, Wendy A",,,,,,,
19262,MAT,6699,6,Fall,2021,INTERNSHIP,"Herring, Jessica R",,,,,,,
19263,MAT,6699,6,Fall,2021,INTERNSHIP,"Whittingham, Jeffery L",,,,,,,
19264,MAT,6699,6,Fall,2021,INTERNSHIP,"Johnson, Terry L",,,,,,,
19265,MAT,6699,6,Fall,2021,INTERNSHIP,"Jackson, Nykela",,,,,,,
19340,MAT,6699,6,Fall,2021,INTERNSHIP,"Jackson, Nykela",,,,,,,
20027,MAT,6699,6,Fall,2021,INTERNSHIP,"Styles-Foster, Sunny L",,,,,,,
20029,MAT,6699,6,Fall,2021,INTERNSHIP,"Miller, Rachelle G",,,,,,,
20139,MAT,6699,6,Fall,2021,INTERNSHIP,"Buchanan, Michelle B",,,,,,,
20140,MAT,6699,6,Fall,2021,INTERNSHIP,"Voegele, Crystal M",,,,,,,
25023,MAT,6699,6,Fall,2021,INTERNSHIP,"Haynes, Carmita C",,,,,,,
16142,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Hurley, Haley A",MWF,900,950,,,,"1I01,CNCF"
17950,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Booher, Loi M",TR,1215,1330,,,,"1I01,CNCF"
17951,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Hurley, Haley A",,,,,,,"1I01,CNCF"
19740,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Worley, Whitney V",MWF,1200,1250,,,,"1I01,CNCF"
19926,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Booher, Loi M",TR,1050,1205,,,,"1I01,CNCF"
21833,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,CNCF"
22199,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,925,1040,,,,"1I01,CNCF"
22202,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,925,1040,,,,"1I01,CNCF"
22223,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Pachlhofer, Keith A",TR,1215,1330,,,,"1I01,CNCF"
22224,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Pachlhofer, Keith A",TR,1215,1330,,,,"1I01,CNCF"
22286,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,1050,1205,,,,"1I01,CNCF"
22287,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,1050,1205,,,,"1I01,CNCF"
22570,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,CNCF"
23030,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,CNCF"
23093,MATH,1360,3,Fall,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,HSCC"
12099,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Moody, Kaitlyn N",TR,1215,1330,,,,"1I01,CNCF"
12103,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Allred, Jordan R",MWF,1300,1350,,,,"1I01,CNCF"
12104,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Johnson, Gillian N",TR,1050,1205,,,,"1I01,CNCF"
12109,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Johnson, Gillian N",TR,1440,1555,,,,"1I01,CNCF"
12110,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Hurley, Haley A",TR,1050,1205,,,,"1I01,CNCF"
12112,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Hurley, Haley A",,,,,,,"1I01,CNCF"
12115,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
12116,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Lester, Jack G",MWF,1200,1250,,,,"1I01,CNCF"
12117,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
12120,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Moody, Kaitlyn N",TR,800,915,,,,"1I01,CNCF"
18325,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
19204,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Perez, Patricia H",TR,1215,1330,,,,"1I01,CNCF"
19236,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Bartlett, Devon T",MWF,1400,1450,,,,"1I01,CNCF"
19616,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Davis, Emma J",MWF,900,950,,,,"1I01,CNCF"
19619,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
19621,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
19622,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
19623,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
19624,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Byrd, Jeffrey L",MW,1800,1915,,,,"1I01,CNCF"
19625,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Booher, Loi M",MWF,1000,1050,,,,"1I01,CNCF"
20095,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Scroggins, Justin G",MWF,1100,1150,,,,"1I01,CNCF"
22203,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Gomes, Leslie D",TR,800,915,,,,"1I01,CNCF"
22204,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Gomes, Leslie D",TR,800,915,,,,"1I01,CNCF"
22207,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Scales, JoAnn N",MWF,1400,1450,,,,"1I01,CNCF"
22208,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Scales, JoAnn N",MWF,1400,1450,,,,"1I01,CNCF"
22211,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Goodwin, Dana F",TR,1050,1205,,,,"1I01,CNCF"
22212,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Goodwin, Dana F",TR,1050,1205,,,,"1I01,CNCF"
22215,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Goodwin, Dana F",TR,1215,1330,,,,"1I01,CNCF"
22216,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Goodwin, Dana F",TR,1215,1330,,,,"1I01,CNCF"
22219,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Pachlhofer, Keith A",TR,1050,1205,,,,"1I01,CNCF"
22227,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,TR,925,1040,,,,"1I01,CNCF"
22228,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,TR,925,1040,,,,"1I01,CNCF"
22231,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Christman, Lisa M",MWF,1400,1450,,,,"1I01,CNCF"
22232,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Christman, Lisa M",MWF,1400,1450,,,,"1I01,CNCF"
22235,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,TR,1050,1205,,,,"1I01,CNCF"
22236,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Thomas, Kayla N",TR,1440,1555,,,,"1I01,CNCF"
22282,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Christman, Lisa M",MWF,1200,1250,,,,"1I01,CNCF"
22283,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Christman, Lisa M",MWF,1200,1250,,,,"1I01,CNCF"
22571,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
22574,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Elliott, William-Paul M",MWF,800,850,,,,"1I01,CNCF"
22575,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
22762,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Pachlhofer, Keith A",TR,1050,1205,,,,"1I01,CNCF"
23092,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Nordin, Sarah A",,0,2359,,,,"1I01,HSCC"
23295,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Perez, Patricia H",TR,925,1040,,,,"1I01,CNCF"
24058,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Nordin, Sarah A",,0,2359,,,,"1I01,HSCC"
24137,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Larkins, Troy A",,0,2359,,,,"1I01,HSCC"
24138,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Larkins, Troy A",,0,2359,,,,"1I01,HSCC"
24139,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Larkins, Troy A",,0,2359,,,,"1I01,HSCC"
24383,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Nordin, Sarah A",,0,2359,,,,"1I01,HSCC"
24420,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Booher, Loi M",,,,,,,"1I01,CNCF"
25080,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Jones, Bryan C",,0,2359,,,,"1I01,HSCC"
25081,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Jones, Bryan C",,0,2359,,,,"1I01,HSCC"
25082,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Jones, Bryan C",,0,2359,,,,"1I01,HSCC"
25091,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Lenfestey, Kara",,0,2359,,,,"1I01,HSCC"
25092,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Lenfestey, Kara",,0,2359,,,,"1I01,HSCC"
25220,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,,,,,,,,"1I01,CNCF"
25699,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Byrd, Jeffrey L",TR,800,915,,,,"1I01,CNCF"
25712,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Thomas, Kayla N",TR,925,1040,,,,"1I01,CNCF"
25714,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Thomas, Kayla N",TR,925,1040,,,,"1I01,CNCF"
25724,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Thomas, Kayla N",TR,1440,1555,,,,"1I01,CNCF"
25780,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Jones, Bryan C",,0,2359,,,,"1I01,HSCC"
25781,MATH,1390,3,Fall,2021,COLLEGE ALGEBRA,"Jones, Bryan C",,0,2359,,,,"1I01,HSCC"
